Marca| Sección| Categoría| Producto| Precio original| Precio reventa| Vínculo| Imagen|
Mattelsa| sale_hombre| Camiseta| camiseta-oversize-rosado-texto-63481| 26000| 28600| https://www.mattelsa.net/sale/hombre/camiseta-oversize-rosado-texto-63481| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63481-1.jpg|
Mattelsa| sale_hombre| Tank| tank-verde-texto-64041| 20000| 22000| https://www.mattelsa.net/sale/hombre/tank-verde-texto-64041| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64041-1.jpg|
Mattelsa| sale_hombre| Joggers| joggers-negro-basico-63532| 52000| 57200| https://www.mattelsa.net/sale/hombre/joggers-negro-basico-63532| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63532-1.jpg|
Mattelsa| sale_hombre| Shorts| shorts-azul-basico-63521| 36000| 39600| https://www.mattelsa.net/sale/hombre/shorts-azul-basico-63521| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63521-1.jpg|
Mattelsa| sale_hombre| Shorts| shorts-mandarina-basico-63520| 38000| 41800| https://www.mattelsa.net/sale/hombre/shorts-mandarina-basico-63520| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63520-1.jpg|
Mattelsa| sale_hombre| Buzo| buzo-hoodie-verde-ilustracion-62939| 60000| 66000| https://www.mattelsa.net/sale/hombre/buzo-hoodie-verde-ilustracion-62939| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/2/62939-1.jpg|
Mattelsa| sale_hombre| Buzo| buzo-hoodie-blanco-bloques-64016| 58000| 63800| https://www.mattelsa.net/sale/hombre/buzo-hoodie-blanco-bloques-64016| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64016-1.jpg|
Mattelsa| sale_hombre| Camiseta| camiseta-azul-poster-63490| 30000| 33000| https://www.mattelsa.net/sale/hombre/camiseta-azul-poster-63490| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63490-1.jpg|
Mattelsa| sale_hombre| Polo| polo-cuello-mao-en-pique-azul-basico-63456| 40000| 44000| https://www.mattelsa.net/sale/hombre/polo-cuello-mao-en-pique-azul-basico-63456| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63456-1.jpg|
Mattelsa| sale_hombre| Camiseta| camiseta-mostaza-texto-59710| 24000| 26400| https://www.mattelsa.net/sale/hombre/camiseta-mostaza-texto-59710| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/9/59710-1.jpg|
Mattelsa| sale_hombre| Tank| tank-blanco-ilustracion-64039| 26000| 28600| https://www.mattelsa.net/sale/hombre/tank-blanco-ilustracion-64039| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64039-1.jpg|
Mattelsa| sale_hombre| Jeans| jeans-skinny-fit-negro-basico-57152| 60000| 66000| https://www.mattelsa.net/sale/hombre/jeans-skinny-fit-negro-basico-57152| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/7/57152-1.jpg|
Mattelsa| sale_hombre| Polo| polo-en-pique-blanco-texto-62940| 42000| 46200| https://www.mattelsa.net/sale/hombre/polo-en-pique-blanco-texto-62940| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/2/62940-1.jpg|
Mattelsa| sale_hombre| Camiseta| camiseta-oversize-verde-texto-60675| 26000| 28600| https://www.mattelsa.net/sale/hombre/camiseta-oversize-verde-texto-60675| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/0/60675-1.jpg|
Mattelsa| sale_hombre| Polo| polo-en-pique-blanco-basico-61749| 36000| 39600| https://www.mattelsa.net/sale/hombre/polo-en-pique-blanco-basico-61749| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61749-1.jpg|
Mattelsa| sale_hombre| Camiseta| camiseta-oversize-gris-camuflado-63494| 30000| 33000| https://www.mattelsa.net/sale/hombre/camiseta-oversize-gris-camuflado-63494| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63494-1.jpg|
Mattelsa| sale_hombre| Camiseta| camiseta-deportiva-gris-texto-63322| 36000| 39600| https://www.mattelsa.net/sale/hombre/camiseta-deportiva-gris-texto-63322| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63322-1.jpg|
Mattelsa| sale_hombre| Shorts| shorts-azul-oscuro-rayas-62635| 44000| 48400| https://www.mattelsa.net/sale/hombre/shorts-azul-oscuro-rayas-62635| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/2/62635-1.jpg|
Mattelsa| sale_hombre| Camiseta| camiseta-oversize-blanco-rayas-62614| 30000| 33000| https://www.mattelsa.net/sale/hombre/camiseta-oversize-blanco-rayas-62614| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/2/62614-1.jpg|
Mattelsa| sale_hombre| Joggers| joggers-azul-basico-62626| 42000| 46200| https://www.mattelsa.net/sale/hombre/joggers-azul-basico-62626| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/2/62626-1.jpg|
Mattelsa| sale_hombre| Camisa| camisa-manga-corta-terracota-basico-62471| 40000| 44000| https://www.mattelsa.net/sale/hombre/camisa-manga-corta-terracota-basico-62471| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/2/62471-1.jpg|
Mattelsa| sale_hombre| Shorts| shorts-verde-basico-61810| 35000| 38500| https://www.mattelsa.net/sale/hombre/shorts-verde-basico-61810| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61810-1.jpg|
Mattelsa| sale_hombre| Camisa| camisa-manga-corta-verde-flores-60091| 42000| 46200| https://www.mattelsa.net/sale/hombre/camisa-manga-corta-verde-flores-60091| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/0/60091-1.jpg|
Mattelsa| sale_hombre| Jog| pantalon-jog-pants-verde-basico-58581| 66000| 72600| https://www.mattelsa.net/sale/hombre/pantalon-jog-pants-verde-basico-58581| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/8/58581-1.jpg|
Mattelsa| sale_hombre| Jeans| jeans-super-skinny-fit-azul-claro-destroyers-55877| 58000| 63800| https://www.mattelsa.net/sale/hombre/jeans-super-skinny-fit-azul-claro-destroyers-55877| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/5/55877-1.jpg|
Mattelsa| sale_hombre| Jeans| jeans-carrot-fit-azul-medio-raspones-61305| 61000| 67100| https://www.mattelsa.net/sale/hombre/jeans-carrot-fit-azul-medio-raspones-61305| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61305-1.jpg|
Mattelsa| sale_hombre| Pantalón| pantalon-gris-cargo-58759| 68000| 74800| https://www.mattelsa.net/sale/hombre/pantalon-gris-cargo-58759| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/8/58759-1.jpg|
Mattelsa| sale_hombre| Jeans| jeans-carrot-fit-gris-basico-58743| 64000| 70400| https://www.mattelsa.net/sale/hombre/jeans-carrot-fit-gris-basico-58743| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/8/58743-1.jpg|
Mattelsa| sale_hombre| Pantalón| pantalon-cargo-mostaza-basico-58736| 66000| 72600| https://www.mattelsa.net/sale/hombre/pantalon-cargo-mostaza-basico-58736| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/8/58736-1.jpg|
Mattelsa| sale_hombre| Shorts| shorts-denim-gris-raspones-58726| 50000| 55000| https://www.mattelsa.net/sale/hombre/shorts-denim-gris-raspones-58726| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/8/58726-1.jpg|
