Marca| Sección| Categoría| Producto| Precio original| Precio reventa| Vínculo| Imagen|
Mattelsa| sale_mujer| Pantalón| pantalon-marfil-rotos-61866| 60000| 66000| https://www.mattelsa.net/sale/mujer/pantalon-marfil-rotos-61866| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61866-1.jpg|
Mattelsa| sale_mujer| Top| top-manga-larga-rosado-basico-63574| 28000| 30800| https://www.mattelsa.net/sale/mujer/top-manga-larga-rosado-basico-63574| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63574-1.jpg|
Mattelsa| sale_mujer| Jeans| jeans-wide-leg-tiro-alto-azul-oscuro-rotos-61869| 56000| 61600| https://www.mattelsa.net/sale/mujer/jeans-wide-leg-tiro-alto-azul-oscuro-rotos-61869| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61869-1.jpg|
Mattelsa| sale_mujer| Falda| falda-corta-con-bolero-blanco-basico-61732| 36000| 39600| https://www.mattelsa.net/sale/mujer/falda-corta-con-bolero-blanco-basico-61732| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61732-1.jpg|
Mattelsa| sale_mujer| Shorts| shorts-denim-con-correa-lila-apliques-61898| 46000| 50600| https://www.mattelsa.net/sale/mujer/shorts-denim-con-correa-lila-apliques-61898| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61898-1.jpg|
Mattelsa| sale_mujer| Pantalón| pantalon-marfil-basico-60886| 54000| 59400| https://www.mattelsa.net/sale/mujer/pantalon-marfil-basico-60886| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/0/60886-1.jpg|
Mattelsa| sale_mujer| Top| top-tiras-con-amarre-en-hombros-marfil-basico-55269| 24000| 26400| https://www.mattelsa.net/sale/mujer/top-tiras-con-amarre-en-hombros-marfil-basico-55269| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/5/55269-1.jpg|
Mattelsa| sale_mujer| Shorts| shorts-en-burda-morado-bloques-62302| 30000| 33000| https://www.mattelsa.net/sale/mujer/shorts-en-burda-morado-bloques-62302| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/2/62302-1.jpg|
Mattelsa| sale_mujer| Pantalón| pantalon-morado-basico-61865| 52000| 57200| https://www.mattelsa.net/sale/mujer/pantalon-morado-basico-61865| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61865-1.jpg|
Mattelsa| sale_mujer| Shorts| shorts-denim-azul-claro-basico-58911| 46000| 50600| https://www.mattelsa.net/sale/mujer/shorts-denim-azul-claro-basico-58911| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/8/58911-1.jpg|
