Marca| Sección| Categoría| Producto| Precio original| Precio reventa| Vínculo| Imagen|
Mattelsa| mujer| Camiseta| camiseta-blanco-texto-61492| 36000| 39600| https://www.mattelsa.net/mujer/camiseta-blanco-texto-61492| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61492-1.jpg|
Mattelsa| mujer| Buzo| buzo-hoodie-oversize-naranja-texto-66212| 86000| 94600| https://www.mattelsa.net/mujer/buzo-hoodie-oversize-naranja-texto-66212| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/6/66212-1.jpg|
Mattelsa| mujer| Vestido| vestido-corto-rojo-ilustracion-66188| 58000| 63800| https://www.mattelsa.net/mujer/vestido-corto-rojo-ilustracion-66188| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/6/66188-1.jpg|
Mattelsa| mujer| Top| top-tiras-cafe-basico-66148| 34000| 37400| https://www.mattelsa.net/mujer/top-tiras-cafe-basico-66148| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/6/66148-1.jpg|
Mattelsa| mujer| Joggers| joggers-cafe-texto-65951| 78000| 85800| https://www.mattelsa.net/mujer/joggers-cafe-texto-65951| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65951-1.jpg|
Mattelsa| mujer| Falda| falda-short-lila-basico-65946| 58000| 63800| https://www.mattelsa.net/mujer/falda-short-lila-basico-65946| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65946-1.jpg|
Mattelsa| mujer| Camisa| camisa-manga-corta-morado-basico-65943| 62000| 68200| https://www.mattelsa.net/mujer/camisa-manga-corta-morado-basico-65943| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65943-1.jpg|
Mattelsa| mujer| Top| top-manga-larga-morado-rayas-65914| 46000| 50600| https://www.mattelsa.net/mujer/top-manga-larga-morado-rayas-65914| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65914-1.jpg|
Mattelsa| mujer| Top| top-en-plano-azul-flores-65898| 42000| 46200| https://www.mattelsa.net/mujer/top-en-plano-azul-flores-65898| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65898-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-crop-cafe-texto-65885| 34000| 37400| https://www.mattelsa.net/mujer/camiseta-crop-cafe-texto-65885| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65885-1.jpg|
Mattelsa| mujer| Body| body-negro-basico-65478| 44000| 48400| https://www.mattelsa.net/mujer/body-negro-basico-65478| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65478-1.jpg|
Mattelsa| mujer| Chaqueta| chaqueta-drill-cargo-gris-basico-65451| 112000| 123200| https://www.mattelsa.net/mujer/chaqueta-drill-cargo-gris-basico-65451| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65451-1.jpg|
Mattelsa| mujer| Chaqueta| chaqueta-rompevientos-rosado-basico-65450| 106000| 116600| https://www.mattelsa.net/mujer/chaqueta-rompevientos-rosado-basico-65450| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65450-1.jpg|
Mattelsa| mujer| Enterizo| enterizo-largo-negro-basico-65446| 78000| 85800| https://www.mattelsa.net/mujer/enterizo-largo-negro-basico-65446| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65446-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-oversize-rosado-ilustracion-65412| 42000| 46200| https://www.mattelsa.net/mujer/camiseta-oversize-rosado-ilustracion-65412| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65412-1.jpg|
Mattelsa| mujer| Pantalón| pantalon-en-corduroy-marfil-basico-65007| 96000| 105600| https://www.mattelsa.net/mujer/pantalon-en-corduroy-marfil-basico-65007| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65007-1.jpg|
Mattelsa| mujer| Jeans| jeans-wide-leg-tiro-alto-azul-basico-64995| 94000| 103400| https://www.mattelsa.net/mujer/jeans-wide-leg-tiro-alto-azul-basico-64995| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64995-1.jpg|
Mattelsa| mujer| Chaqueta| chaqueta-denim-azul-claro-apliques-64985| 126000| 138600| https://www.mattelsa.net/mujer/chaqueta-denim-azul-claro-apliques-64985| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64985-1.jpg|
Mattelsa| mujer| Buzo| buzo-tejido-marfil-rayas-64984| 100000| 110000| https://www.mattelsa.net/mujer/buzo-tejido-marfil-rayas-64984| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64984-1_1.jpg|
Mattelsa| mujer| Vestido| vestido-corto-cafe-animal-print-64712| 70000| 77000| https://www.mattelsa.net/mujer/vestido-corto-cafe-animal-print-64712| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64712-1.jpg|
Mattelsa| mujer| Shorts| shorts-denim-azul-claro-cortes-64471| 78000| 85800| https://www.mattelsa.net/mujer/shorts-denim-azul-claro-cortes-64471| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64471-1.jpg|
Mattelsa| mujer| Top| top-manga-larga-off-shoulder-negro-basico-64214| 36000| 39600| https://www.mattelsa.net/mujer/top-manga-larga-off-shoulder-negro-basico-64214| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64214-1.jpg|
Mattelsa| mujer| Top| top-tiras-rosado-basico-64129| 32000| 35200| https://www.mattelsa.net/mujer/top-tiras-rosado-basico-64129| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64129-1.jpg|
Mattelsa| mujer| Top| top-tejido-rojo-basico-63818| 60000| 66000| https://www.mattelsa.net/mujer/top-tejido-rojo-basico-63818| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63818-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-negro-ilustracion-63026| 36000| 39600| https://www.mattelsa.net/mujer/camiseta-negro-ilustracion-63026| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63026-1.jpg|
Mattelsa| mujer| Camisa| camisa-manga-larga-beige-basico-61683| 56000| 61600| https://www.mattelsa.net/mujer/camisa-manga-larga-beige-basico-61683| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61683-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-blanco-texto-60961| 32000| 35200| https://www.mattelsa.net/mujer/camiseta-blanco-texto-60961| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/0/60961-1.jpg|
Mattelsa| mujer| Shorts| shorts-denim-con-correa-negro-basico-60878| 80000| 88000| https://www.mattelsa.net/mujer/shorts-denim-con-correa-negro-basico-60878| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/0/60878-1_1.jpg|
Mattelsa| mujer| Camiseta| camiseta-oversize-terracota-ilustracion-66135| 44000| 48400| https://www.mattelsa.net/mujer/camiseta-oversize-terracota-ilustracion-66135| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/6/66135-1.jpg|
Mattelsa| mujer| Buzo| buzo-pullover-perchado-gris-texto-65954| 86000| 94600| https://www.mattelsa.net/mujer/buzo-pullover-perchado-gris-texto-65954| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65954-1.jpg|
Mattelsa| mujer| Camisa| camisa-manga-corta-azul-basico-65939| 62000| 68200| https://www.mattelsa.net/mujer/camisa-manga-corta-azul-basico-65939| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65939-1.jpg|
Mattelsa| mujer| Top| top-manga-larga-rojo-basico-65916| 42000| 46200| https://www.mattelsa.net/mujer/top-manga-larga-rojo-basico-65916| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65916-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-oversize-morado-texto-65891| 40000| 44000| https://www.mattelsa.net/mujer/camiseta-oversize-morado-texto-65891| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65891-1.jpg|
Mattelsa| mujer| Joggers| joggers-en-sintetico-marfil-cortes-65494| 76000| 83600| https://www.mattelsa.net/mujer/joggers-en-sintetico-marfil-cortes-65494| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65494-1.jpg|
Mattelsa| mujer| Top| top-tiras-lila-basico-65482| 32000| 35200| https://www.mattelsa.net/mujer/top-tiras-lila-basico-65482| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65482-1.jpg|
Mattelsa| mujer| Vestido| vestido-corto-azul-rayas-65444| 58000| 63800| https://www.mattelsa.net/mujer/vestido-corto-azul-rayas-65444| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65444-1.jpg|
Mattelsa| mujer| Jeans| jeans-wide-leg-tiro-alto-azul-claro-apliques-64999| 100000| 110000| https://www.mattelsa.net/mujer/jeans-wide-leg-tiro-alto-azul-claro-apliques-64999| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64999-1.jpg|
Mattelsa| mujer| Shorts| shorts-denim-azul-oscuro-apliques-64987| 78000| 85800| https://www.mattelsa.net/mujer/shorts-denim-azul-oscuro-apliques-64987| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64987-1.jpg|
Mattelsa| mujer| Top| top-tejido-marfil-texto-64983| 90000| 99000| https://www.mattelsa.net/mujer/top-tejido-marfil-texto-64983| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64983-1.jpg|
Mattelsa| mujer| Jeans| jeans-skinny-tiro-alto-azul-rotos-64819| 92000| 101200| https://www.mattelsa.net/mujer/jeans-skinny-tiro-alto-azul-rotos-64819| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64819-1.jpg|
Mattelsa| mujer| Camisa| camisa-manga-larga-rosado-rayas-64725| 64000| 70400| https://www.mattelsa.net/mujer/camisa-manga-larga-rosado-rayas-64725| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64725-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-azul-texto-64671| 36000| 39600| https://www.mattelsa.net/mujer/camiseta-azul-texto-64671| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64671-1.jpg|
Mattelsa| mujer| Shorts| shorts-en-burda-rosado-texto-63921| 44000| 48400| https://www.mattelsa.net/mujer/shorts-en-burda-rosado-texto-63921| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63921-1.jpg|
Mattelsa| mujer| Top| top-tank-rosado-texto-63918| 36000| 39600| https://www.mattelsa.net/mujer/top-tank-rosado-texto-63918| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63918-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-crop-gris-texto-63548| 36000| 39600| https://www.mattelsa.net/mujer/camiseta-crop-gris-texto-63548| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63548-1.jpg|
Mattelsa| mujer| Vestido| vestido-corto-rosado-basico-63053| 52000| 57200| https://www.mattelsa.net/mujer/vestido-corto-rosado-basico-63053| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63053-1.jpg|
Mattelsa| mujer| Falda| falda-corta-con-cinturon-negro-basico-57474| 52000| 57200| https://www.mattelsa.net/mujer/falda-corta-con-cinturon-negro-basico-57474| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/7/57474-1.jpg|
Mattelsa| mujer| Top| top-off-shoulder-terracota-basico-69633| 36000| 39600| https://www.mattelsa.net/mujer/top-off-shoulder-terracota-basico-69633| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/9/69633-1.jpg|
Mattelsa| mujer| Pantalón| pantalon-gris-basico-66014| 100000| 110000| https://www.mattelsa.net/mujer/pantalon-gris-basico-66014| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/6/66014-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-crop-terracota-texto-65890| 34000| 37400| https://www.mattelsa.net/mujer/camiseta-crop-terracota-texto-65890| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65890-1.jpg|
Mattelsa| mujer| Top| top-manga-larga-verde-basico-65464| 44000| 48400| https://www.mattelsa.net/mujer/top-manga-larga-verde-basico-65464| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65464-1.jpg|
Mattelsa| mujer| Vestido| vestido-midi-morado-flores-65445| 86000| 94600| https://www.mattelsa.net/mujer/vestido-midi-morado-flores-65445| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65445-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-negro-ilustracion-65406| 42000| 46200| https://www.mattelsa.net/mujer/camiseta-negro-ilustracion-65406| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65406-1.jpg|
Mattelsa| mujer| Chaqueta| chaqueta-rompevientos-azul-bloques-64738| 114000| 125400| https://www.mattelsa.net/mujer/chaqueta-rompevientos-azul-bloques-64738| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64738-1.jpg|
Mattelsa| mujer| Chaqueta| chaqueta-rompevientos-hoodie-rosado-bloques-64737| 108000| 118800| https://www.mattelsa.net/mujer/chaqueta-rompevientos-hoodie-rosado-bloques-64737| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64737-1.jpg|
Mattelsa| mujer| Vestido| vestido-corto-marfil-basico-63589| 68000| 74800| https://www.mattelsa.net/mujer/vestido-corto-marfil-basico-63589| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63589-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-amarillo-texto-63550| 34000| 37400| https://www.mattelsa.net/mujer/camiseta-amarillo-texto-63550| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63550-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-blanco-miniprint-63539| 38000| 41800| https://www.mattelsa.net/mujer/camiseta-blanco-miniprint-63539| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63539-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-beige-basico-63538| 38000| 41800| https://www.mattelsa.net/mujer/camiseta-beige-basico-63538| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63538-1.jpg|
Mattelsa| mujer| Buzo| buzo-tejido-lila-bloques-62867| 96000| 105600| https://www.mattelsa.net/mujer/buzo-tejido-lila-bloques-62867| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/2/62867-1.jpg|
Mattelsa| mujer| Shorts| shorts-denim-con-correa-azul-claro-rotos-62203| 78000| 85800| https://www.mattelsa.net/mujer/shorts-denim-con-correa-azul-claro-rotos-62203| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/2/62203-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-marfil-ilustracion-61489| 34000| 37400| https://www.mattelsa.net/mujer/camiseta-marfil-ilustracion-61489| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61489-1.jpg|
Mattelsa| mujer| Jeans| jeans-flare-tiro-alto-negro-rotos-57232| 90000| 99000| https://www.mattelsa.net/mujer/jeans-flare-tiro-alto-negro-rotos-57232| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/7/57232-1.jpg|
Mattelsa| mujer| Shorts| shorts-marfil-basico-69628| 50000| 55000| https://www.mattelsa.net/mujer/shorts-marfil-basico-69628| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/9/69628-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-crop-negro-animal-print-66123| 26000| 28600| https://www.mattelsa.net/mujer/camiseta-crop-negro-animal-print-66123| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/6/66123-1.jpg|
Mattelsa| mujer| Harems| harems-verde-rayas-65937| 78000| 85800| https://www.mattelsa.net/mujer/harems-verde-rayas-65937| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65937-1.jpg|
Mattelsa| mujer| Shorts| shorts-denim-azul-oscuro-basico-65606| 78000| 85800| https://www.mattelsa.net/mujer/shorts-denim-azul-oscuro-basico-65606| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65606-1.jpg|
Mattelsa| mujer| Top| top-tiras-beige-animal-print-65468| 34000| 37400| https://www.mattelsa.net/mujer/top-tiras-beige-animal-print-65468| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65468-1.jpg|
Mattelsa| mujer| Top| top-one-shoulder-azul-basico-65467| 24000| 26400| https://www.mattelsa.net/mujer/top-one-shoulder-azul-basico-65467| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65467-1.jpg|
Mattelsa| mujer| Vestido| vestido-corto-cafe-animal-print-65449| 56000| 61600| https://www.mattelsa.net/mujer/vestido-corto-cafe-animal-print-65449| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65449-1.jpg|
Mattelsa| mujer| Shorts| shorts-plano-amarillo-flores-65040| 56000| 61600| https://www.mattelsa.net/mujer/shorts-plano-amarillo-flores-65040| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65040-1.jpg|
Mattelsa| mujer| Shorts| shorts-denim-azul-claro-basico-64990| 76000| 83600| https://www.mattelsa.net/mujer/shorts-denim-azul-claro-basico-64990| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64990-1.jpg|
Mattelsa| mujer| Joggers| joggers-cargo-morado-basico-64753| 80000| 88000| https://www.mattelsa.net/mujer/joggers-cargo-morado-basico-64753| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64753-1.jpg|
Mattelsa| mujer| Buzo| buzo-hoodie-perchado-morado-texto-64735| 82000| 90200| https://www.mattelsa.net/mujer/buzo-hoodie-perchado-morado-texto-64735| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64735-1.jpg|
Mattelsa| mujer| Camisa| camisa-manga-larga-con-recogido-amarillo-flores-64723| 64000| 70400| https://www.mattelsa.net/mujer/camisa-manga-larga-con-recogido-amarillo-flores-64723| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64723-1.jpg|
Mattelsa| mujer| Jeans| jeans-flare-tiro-alto-azul-apliques-64482| 100000| 110000| https://www.mattelsa.net/mujer/jeans-flare-tiro-alto-azul-apliques-64482| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64482-1.jpg|
Mattelsa| mujer| Shorts| shorts-denim-rosado-lavanderia-64476| 80000| 88000| https://www.mattelsa.net/mujer/shorts-denim-rosado-lavanderia-64476| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64476-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-rosado-ilustracion-64108| 36000| 39600| https://www.mattelsa.net/mujer/camiseta-rosado-ilustracion-64108| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64108-1.jpg|
Mattelsa| mujer| Pantalón| pantalon-cafe-basico-62891| 88000| 96800| https://www.mattelsa.net/mujer/pantalon-cafe-basico-62891| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/2/62891-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-negro-texto-62489| 40000| 44000| https://www.mattelsa.net/mujer/camiseta-negro-texto-62489| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/2/62489-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-blanco-texto-56078| 30000| 33000| https://www.mattelsa.net/mujer/camiseta-blanco-texto-56078| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/6/56078-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-eco-cafe-basico-65876| 38000| 41800| https://www.mattelsa.net/mujer/camiseta-eco-cafe-basico-65876| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65876-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-eco-rosado-texto-64668| 38000| 41800| https://www.mattelsa.net/mujer/camiseta-eco-rosado-texto-64668| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64668-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-crop-gris-ilustracion-64121| 36000| 39600| https://www.mattelsa.net/mujer/camiseta-crop-gris-ilustracion-64121| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64121-1.jpg|
Mattelsa| mujer| Camiseta| camiseta-crop-lila-texto-64109| 34000| 37400| https://www.mattelsa.net/mujer/camiseta-crop-lila-texto-64109| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64109-1.jpg|
Mattelsa| mujer| Buzo| buzo-pullover-perchado-amarillo-texto-65958| 68000| 74800| https://www.mattelsa.net/mujer/buzo-pullover-perchado-amarillo-texto-65958| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65958-1.jpg|
Mattelsa| mujer| Joggers| joggers-negro-texto-65488| 86000| 94600| https://www.mattelsa.net/mujer/joggers-negro-texto-65488| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65488-1.jpg|
Mattelsa| mujer| Top| top-manga-larga-con-escote-en-espalda-rosado-brillo-65456| 42000| 46200| https://www.mattelsa.net/mujer/top-manga-larga-con-escote-en-espalda-rosado-brillo-65456| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65456-1.jpg|
Mattelsa| mujer| Buzo| buzo-hoodie-rosado-basico-65403| 68000| 74800| https://www.mattelsa.net/mujer/buzo-hoodie-rosado-basico-65403| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65403-1.jpg|
Mattelsa| mujer| Jeans| jeans-mom-tiro-alto-con-panoleta-azul-claro-apliques-64998| 94000| 103400| https://www.mattelsa.net/mujer/jeans-mom-tiro-alto-con-panoleta-azul-claro-apliques-64998| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64998-1.jpg|
Mattelsa| mujer| Top| top-manga-larga-con-amarre-verde-basico-64928| 42000| 46200| https://www.mattelsa.net/mujer/top-manga-larga-con-amarre-verde-basico-64928| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64928-1.jpg|
Mattelsa| mujer| Vestido| vestido-corto-manga-larga-naranja-miniprint-64153| 66000| 72600| https://www.mattelsa.net/mujer/vestido-corto-manga-larga-naranja-miniprint-64153| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64153-1.jpg|
Mattelsa| mujer| Shorts| shorts-denim-azul-basico-63340| 74000| 81400| https://www.mattelsa.net/mujer/shorts-denim-azul-basico-63340| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63340-1.jpg|
Mattelsa| mujer| Falda| falda-denim-con-botones-marfil-apliques-63339| 76000| 83600| https://www.mattelsa.net/mujer/falda-denim-con-botones-marfil-apliques-63339| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63339-1.jpg|
Mattelsa| mujer| Falda| falda-denim-azul-claro-rotos-63338| 72000| 79200| https://www.mattelsa.net/mujer/falda-denim-azul-claro-rotos-63338| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/3/63338-1.jpg|
Mattelsa| mujer| Top| top-tiras-verde-flores-61679| 30000| 33000| https://www.mattelsa.net/mujer/top-tiras-verde-flores-61679| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/1/61679-1.jpg|
Mattelsa| mujer| Jeans| jeans-mom-tiro-alto-azul-rotos-58906| 88000| 96800| https://www.mattelsa.net/mujer/jeans-mom-tiro-alto-azul-rotos-58906| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/5/8/58906-1.jpg|
Mattelsa| mujer| Top| top-tiras-azul-ilustracion-65484| 34000| 37400| https://www.mattelsa.net/mujer/top-tiras-azul-ilustracion-65484| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65484-1.jpg|
Mattelsa| mujer| Top| top-manga-larga-azul-cortes-64927| 48000| 52800| https://www.mattelsa.net/mujer/top-manga-larga-azul-cortes-64927| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/4/64927-1.jpg|
Mattelsa| mujer| Joggers| joggers-con-cortes-negro-basico-66207| 80000| 88000| https://www.mattelsa.net/mujer/joggers-con-cortes-negro-basico-66207| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/6/66207-1.jpg|
Mattelsa| mujer| Buzo| buzo-hoodie-perchado-blanco-bloques-65953| 86000| 94600| https://www.mattelsa.net/mujer/buzo-hoodie-perchado-blanco-bloques-65953| https://www.mattelsa.net/media/catalog/product/cache/25f4c2693a2e8545835ae720e71a1a77/6/5/65953-1.jpg|
